S13 7EW,53.357290,-1.381675
S2 1GE,53.368087,-1.440431
S21 3YG,53.301784,-1.330063
S32 3XE,53.266185,-1.633626
S36 8ZS,53.520261,-1.606539
S41 0TR,53.225816,-1.416868
S43 2HG,53.265000,-1.383262
S45 9TR,53.171713,-1.404482
S6 4JW,53.401362,-1.505331
S61 2DT,53.434947,-1.396490
S63 7AG,53.501334,-1.334897
S65 3JD,53.421471,-1.308170
S70 1LQ,53.549624,-1.480906
S71 3EU,53.585892,-1.446896
S73 8HE,53.522277,-1.401192
S75 4SE,53.533600,-1.565106
S80 3AR,53.288474,-1.099436
S9 2DD,53.402599,-1.418666
SA1 7FB,51.641699,-3.929307
SA11 3TS,51.655320,-3.795359
SA14 6LD,51.789061,-4.124757
SA15 5UG,51.751056,-4.208772
SA19 7JY,52.025551,-3.986628
SA3 3AY,51.580774,-4.043258
SA33 5BE,51.818575,-4.345089
SA4 6QY,51.662718,-4.048752
SA44 5XA,52.016695,-4.395119
SA6 5JX,51.703691,-3.894283
SA62 5SP,51.928110,-5.001657
SA7 9NE,51.663428,-3.867645
SA73 3DX,51.711017,-5.046755
SE1 3GP,51.499569,-0.076811
SE10 8LP,51.475333,-0.018430
SE13 7AA,51.460568,-0.016910
SE15 6LU,51.477796,-0.078908
SE17 3RZ,51.488477,-0.103090
SE19 2QB,51.412852,-0.081704
SE20 8FT,51.412018,-0.069791
SE24 0PQ,51.456428,-0.104751
SE27 9SA,51.429394,-0.090764
SE5 0NF,51.482152,-0.096742
SE7 7LF,51.482869,0.026286
SE9 5HR,51.450699,0.036275
SG11 1NN,51.880965,0.055356
SG14 1DU,51.798588,-0.073744
SG18 9DW,52.097584,-0.294658
SG3 6JE,51.853503,-0.181165
SG5 4GJ,52.011791,-0.225531
SG8 0SL,52.084374,-0.092551
SK1 3DJ,53.408185,-2.159082
SK11 0BQ,53.206998,-1.995229
SK13 1JA,53.491555,-1.857498
SK14 5QT,53.442706,-2.068641
SK17 6JH,53.256819,-1.916242
SK22 4LT,53.365945,-1.986751
SK4 4JA,53.417679,-2.188322
SK6 6HS,53.399188,-2.076061
SK8 3EL,53.372368,-2.224434
SK9 5NH,53.326762,-2.246010
SL1 5JS,51.516163,-0.648436
SL3 0HF,51.478083,-0.511790
SL4 4JU,51.478826,-0.648201
SL6 1JQ,51.522707,-0.719607
SL6 8TQ,51.532977,-0.703344
SL9 8EB,51.588406,-0.552798
SM2 6TP,51.348917,-0.195065
SM5 4JL,51.352156,-0.172003
SN1 4EU,51.546814,-1.781085
SN11 8FA,51.441104,-1.918739
SN13 9PE,51.421527,-2.175276
SN15 3SH,51.458663,-2.117385
SN2 5NX,51.596037,-1.787952
SN3 3NX,51.563966,-1.743595
SN5 3LW,51.573211,-1.878044
SN7 7SZ,51.615469,-1.606562
SO14 1JD,50.905219,-1.396344
SO15 8RR,50.913362,-1.436935
SO17 1UN,50.931498,-1.402322
SO19 6PS,50.913068,-1.334879
SO22 4BY,51.054311,-1.336397
SO24 9HP,51.086098,-1.173964
SO31 8BW,50.887255,-1.316967
SO40 8UU,50.923701,-1.510310
SO45 1YS,50.810556,-1.369419
SO50 8HB,50.963902,-1.320614
SO53 3DS,50.977203,-1.384134
SP10 3SE,51.218599,-1.515454
SP2 0QF,51.110560,-1.878729
SP4 7BB,51.167594,-1.788618
SP6 1ER,50.933917,-1.789272
SP9 7GL,51.238712,-1.652984
SR3 2TA,54.866978,-1.400902
SR5 3DS,54.918146,-1.442218
SR7 7WF,54.845631,-1.344346
SS0 7QR,51.535772,0.698671
SS12 9AW,51.607967,0.530234
SS15 5PF,51.572041,0.436638
SS2 4BP,51.552610,0.725837
SS4 3PJ,51.616625,0.753886
SS7 2UQ,51.566106,0.614562
SS9 1SP,51.544071,0.654045
ST1 6DJ,53.042279,-2.170258
ST13 7AW,53.080592,-2.028248
ST15 8SR,52.934923,-2.141151
ST17 9PR,52.784449,-2.126207
ST2 8NP,53.027806,-2.135087
ST3 6DE,52.978246,-2.102303
ST4 7RS,53.007349,-2.187199
ST5 6RJ,53.016864,-2.280583
ST6 6PF,53.066167,-2.179485
ST7 8BQ,53.035169,-2.294377
SW11 2LA,51.465167,-0.161717
SW13 0AU,51.468763,-0.252826
SW15 6DG,51.456794,-0.222278
SW17 0QQ,51.427597,-0.170374
SW18 5JF,51.447949,-0.209516
SW19 8RD,51.420727,-0.198853
SW1W 0LB,51.496309,-0.146360
SW2 4UW,51.448604,-0.125424
SW4 0NQ,51.465429,-0.146935
SW6 3SD,51.467415,-0.206964
SW8 2AR,51.469418,-0.134808
SY1 1YA,52.707250,-2.754284
SY11 1GB,52.863743,-3.048019
SY13 2RR,52.907307,-2.750854
SY17 5LY,52.555756,-3.532722
SY21 8AW,52.614123,-3.187529
SY23 5NG,52.242854,-4.157991
SY4 2LQ,52.771473,-2.873143
SY5 9NA,52.714887,-2.887425
SY8 4NW,52.305493,-2.707396
TA11 6AB,51.057601,-2.671701
TA2 6BT,51.025422,-3.138425
TA21 8DR,50.986594,-3.229937
TA3 5AR,51.053822,-2.962201
TA5 1TA,51.179808,-3.141796
TA7 0PT,51.078996,-2.880683
TD1 3BX,55.610716,-2.797997
TD4 6AW,55.665777,-2.701287
TD9 7BS,55.434496,-2.784338
TF10 7NU,52.768574,-2.367659
TF2 7JS,52.710416,-2.444908
TF4 3PE,52.658984,-2.459524
TF9 3GN,52.906542,-2.485112
TN11 9PG,51.246292,0.284981
TN13 3EP,51.284961,0.176675
TN15 9BD,51.277726,0.281709
TN19 7HT,50.996984,0.379375
TN21 9PQ,50.959430,0.308516
TN23 5WH,51.136402,0.843776
TN26 1JR,51.128310,0.808330
TN29 9QR,50.998048,0.834977
TN32 5TG,50.995126,0.565712
TN37 6EL,50.854054,0.565277
TN4 0EF,51.154025,0.268593
TN6 1HZ,51.046430,0.154729
TN9 2LU,51.183261,0.270057
TQ12 2DJ,50.531984,-3.601887
TQ13 7SW,50.505114,-3.831511
TQ2 7BT,50.491389,-3.548519
TQ4 9DP,50.436744,-3.567308
TQ7 3SA,50.245773,-3.812431
TR1 2LW,50.261746,-5.050665
TR11 5UB,50.162611,-5.065106
TR14 8FW,50.211184,-5.297308
TR18 2BD,50.126104,-5.532976
TR2 5NZ,50.239603,-4.953472
TR27 6EA,50.169829,-5.405724
TR7 2EH,50.408611,-5.078260
TS10 1DX,54.618342,-1.070370
TS12 2PL,54.571040,-0.937815
TS16 0JJ,54.513296,-1.359208
TS18 3TY,54.539675,-1.319985
TS20 1SP,54.592115,-1.334758
TS23 3XF,54.623248,-1.286130
TS25 5JG,54.668649,-1.233051
TS3 6HH,54.571147,-1.217186
TS5 7LB,54.548145,-1.243490
TS7 9JA,54.538885,-1.174249
TW10 5JJ,51.428790,-0.298563
TW13 4SJ,51.440312,-0.426159
TW16 5PW,51.409549,-0.395007
TW19 7DZ,51.453845,-0.473780
TW3 3AF,51.472070,-0.375852
TW7 6EE,51.467669,-0.332673
UB1 2LG,51.516612,-0.373490
UB3 1QW,51.502652,-0.434646
UB5 4YW,51.546772,-0.370915
UB7 8DJ,51.520699,-0.465262
W10 5AT,51.525746,-0.211929
W12 8JW,51.505276,-0.233135
W1B 2HW,51.517140,-0.143068
W1F 9RE,51.512066,-0.137953
W1J 6EN,51.510560,-0.146762
W1S 4JA,51.509432,-0.142527
W1U 6AB,51.519943,-0.156154
W2 4RH,51.510440,-0.187420
W4 2HB,51.491030,-0.255317
W5 9PP,51.509854,-0.307593
W8 6QJ,51.495098,-0.195520
WA10 1SX,53.454669,-2.737319
WA11 8GL,53.506228,-2.794815
WA14 2JB,53.376208,-2.356536
WA15 8HX,53.385773,-2.340709
WA2 0RF,53.428628,-2.571527
WA3 6AE,53.425985,-2.525050
WA4 6UJ,53.353381,-2.642978
WA6 6RW,53.293537,-2.723933
WA7 5TL,53.339919,-2.721099
WA8 9LS,53.383456,-2.724887
WC1E 6JA,51.522499,-0.135235
WC2H 7HH,51.509190,-0.130144
WD18 9QG,51.637864,-0.436484
WD24 6BN,51.672911,-0.398419
WD3 5QL,51.657929,-0.520079
WD6 4LD,51.669578,-0.292457
WF1 5BT,53.668041,-1.477908
WF11 8LT,53.710295,-1.258052
WF13 4RH,53.698929,-1.652692
WF17 5LB,53.716997,-1.633197
WF2 8LX,53.672305,-1.535586
WF4 3DY,53.645584,-1.533611
WF6 2BW,53.700217,-1.409622
WF8 4SL,53.685948,-1.326936
WN1 3XH,53.557183,-2.618712
WN3 5UN,53.533761,-2.648862
WN5 9RZ,53.539387,-2.670103
WN7 4JN,53.493736,-2.526068
WR10 1EY,52.112678,-2.075027
WR12 7AZ,52.038125,-1.853878
WR15 8NB,52.339895,-2.550450
WR4 9HH,52.205330,-2.186391
WR8 0BU,52.080967,-2.242597
WS1 9HN,52.585996,-1.981286
WS11 7ZB,52.696041,-2.003849
WS13 8XZ,52.684794,-1.803049
WS2 7AT,52.597765,-1.986581
WS4 1RB,52.607704,-1.944566
WS8 7NE,52.660397,-1.953903
WV10 6QG,52.626048,-2.127812
WV12 5JB,52.610213,-2.026258
WV15 5DZ,52.531675,-2.403783
WV3 9JA,52.582677,-2.155423
WV6 7PG,52.594862,-2.195280
WV98 1YA,52.364004,-2.236936
YO11 1RU,54.286117,-0.391402
YO13 9BS,54.228121,-0.582350
YO17 6QR,54.137496,-0.840490
YO21 1PQ,54.480742,-0.616369
YO24 2SZ,53.936161,-1.132315
YO26 4QU,53.960464,-1.112561
YO31 1HA,53.970868,-1.047471
YO42 1AD,53.920441,-0.795661
YO61 1TR,54.091411,-1.230401
YO7 4AA,54.243643,-1.350082
ZE1 0TF,60.139816,-1.272181
